同盟	君主	領地名	X	Y	人口	本拠
★ゴン太王国★	宇宙集会の魔女	新規村530,388	530	388	3	
★ゴン太王国★	宇宙集会の魔女	新規村746,704	746	704	2	
★ゴン太王国★	宇宙集会の魔女	新領地542,388	542	388		
★ゴン太王国★	宇宙集会の魔女	新領地542,389	542	389		
★ゴン太王国★	宇宙集会の魔女	新領地742,708	742	708		
★ゴン太王国★	宇宙集会の魔女	新領地741,707	741	707		
★ゴン太王国★	宇宙集会の魔女	新領地740,708	740	708		
★ゴン太王国★	宇宙集会の魔女	新領地739,709	739	709		
★ゴン太王国★	宇宙集会の魔女	新領地738,710	738	710		
★ゴン太王国★	宇宙集会の魔女	新領地737,709	737	709		
★ゴン太王国★	宇宙集会の魔女	新領地736,709	736	709		
★ゴン太王国★	宇宙集会の魔女	新領地735,708	735	708		
★ゴン太王国★	宇宙集会の魔女	新領地734,707	734	707		
★ゴン太王国★	宇宙集会の魔女	新領地733,706	733	706		
★ゴン太王国★	怒武	グワジン	667	68	1065	1
★ゴン太王国★	怒武	グレートデギン	728	645	389	
★ゴン太王国★	怒武	グワダン	720	641	225	
★ゴン太王国★	怒武	新領地666,68	666	68		
★ゴン太王国★	怒武	新領地681,62	681	62		
★ゴン太王国★	怒武	新領地667,67	667	67		
★ゴン太王国★	怒武	新領地666,66	666	66		
★ゴン太王国★	怒武	新領地667,64	667	64		
★ゴン太王国★	怒武	新領地665,524	665	524		
★ゴン太王国★	怒武	新領地737,581	737	581		
★ゴン太王国★	怒武	新領地764,673	764	673		
★ゴン太王国★	怒武	新領地774,594	774	594		
★ゴン太王国★	怒武	新領地770,582	770	582		
★ゴン太王国★	怒武	新領地773,594	773	594		
★ゴン太王国★	怒武	新領地768,588	768	588		
★ゴン太王国★	怒武	新領地771,577	771	577		
★ゴン太王国★	怒武	新領地763,586	763	586		
★ゴン太王国★	怒武	新領地761,586	761	586		
★ゴン太王国★	怒武	新領地759,587	759	587		
★ゴン太王国★	怒武	新領地758,587	758	587		
★ゴン太王国★	怒武	新領地778,598	778	598		
★ゴン太王国★	怒武	新領地780,601	780	601		
★ゴン太王国★	怒武	新領地780,602	780	602		
★ゴン太王国★	怒武	新領地778,599	778	599		
★ゴン太王国★	怒武	新領地721,643	721	643		
★ゴン太王国★	怒武	新領地719,642	719	642		
★ゴン太王国★	怒武	新領地718,643	718	643		
★ゴン太王国★	怒武	新領地718,642	718	642		
★ゴン太王国★	怒武	新領地718,644	718	644		
★ゴン太王国★	怒武	新領地720,644	720	644		
★ゴン太王国★	怒武	新領地719,644	719	644		
★ゴン太王国★	怒武	新領地779,601	779	601		
★ゴン太王国★	怒武	新領地720,643	720	643		
★ゴン太王国★	江東の二喬	No.6_幻影のミリア	545	399	728	1
★ゴン太王国★	江東の二喬	No.1_微笑のテレサ	711	612	419	
★ゴン太王国★	江東の二喬	No.1_アリシア	761	698	353	
★ゴン太王国★	江東の二喬	No.2_ベス	751	705	45	
★ゴン太王国★	江東の二喬	新規砦578,436	578	436	2	
★ゴン太王国★	江東の二喬	北東砦577⑥	704	531		
★ゴン太王国★	江東の二喬	北東砦579①	709	611		
★ゴン太王国★	江東の二喬	新領地750,699	750	699		
★ゴン太王国★	江東の二喬	新領地763,705	763	705		
★ゴン太王国★	江東の二喬	新領地577,436	577	436		
★ゴン太王国★	江東の二喬	新領地576,435	576	435		
★ゴン太王国★	江東の二喬	新領地575,435	575	435		
★ゴン太王国★	江東の二喬	新領地574,434	574	434		
★ゴン太王国★	江東の二喬	新領地573,435	573	435		
★ゴン太王国★	ふくろう	★キングダム★	388	546	410	1
★ゴン太王国★	ふくろう	★信★	738	599	299	
★ゴン太王国★	ふくろう	新規砦622,496	622	496	2	
★ゴン太王国★	ふくろう	新規砦582,451	582	451	2	
★ゴン太王国★	ふくろう	新規砦615,499	615	499	2	
★ゴン太王国★	ふくろう	本拠地8-糧7①	387	547		
★ゴン太王国★	ふくろう	☆7-2440①	386	546		
★ゴン太王国★	ふくろう	糧7②	390	548		
★ゴン太王国★	ふくろう	☆9-鉄①	572	396		
★ゴン太王国★	ふくろう	☆7-4420①	386	544		
★ゴン太王国★	ふくろう	☆9-糧①	592	429		
★ゴン太王国★	ふくろう	☆9-糧②	582	438		
★ゴン太王国★	ふくろう	新領地577,441	577	441		
★ゴン太王国★	ふくろう	☆6-鉄①	576	442		
★ゴン太王国★	ふくろう	新領地577,444	577	444		
★ゴン太王国★	ふくろう	新領地581,448	581	448		
★ゴン太王国★	ふくろう	新領地371,536	371	536		
★ゴン太王国★	ふくろう	新領地597,471	597	471		
★ゴン太王国★	ふくろう	新領地606,484	606	484		
★ゴン太王国★	ふくろう	新領地618,489	618	489		
★ゴン太王国★	ふくろう	新領地619,492	619	492		
★ゴン太王国★	ふくろう	新領地621,494	621	494		
★ゴン太王国★	ふくろう	新領地618,497	618	497		
★ゴン太王国★	ふくろう	新領地609,478	609	478		
★ゴン太王国★	ふくろう	新領地607,477	607	477		
★ゴン太王国★	ふくろう	新領地606,485	606	485		
★ゴン太王国★	ふくろう	新領地615,474	615	474		
★ゴン太王国★	ふくろう	新領地592,478	592	478		
★ゴン太王国★	ふくろう	新領地592,479	592	479		
★ゴン太王国★	ふくろう	新領地590,481	590	481		
★ゴン太王国★	ふくろう	新領地595,477	595	477		
★ゴン太王国★	ふくろう	新領地736,599	736	599		
★ゴン太王国★	ふくろう	新領地614,486	614	486		
★ゴン太王国★	ふくろう	新領地735,598	735	598		
★ゴン太王国★	ふくろう	新領地587,485	587	485		
★ゴン太王国★	ふくろう	新領地586,484	586	484		
★ゴン太王国★	ふくろう	新領地740,596	740	596		
★ゴン太王国★	ふくろう	新領地588,485	588	485		
★ゴン太王国★	ふくろう	新領地735,599	735	599		
★ゴン太王国★	ふくろう	新領地593,488	593	488		
★ゴン太王国★	ふくろう	新領地587,484	587	484		
★ゴン太王国★	ふくろう	新領地623,496	623	496		
★ゴン太王国★	ふくろう	新領地624,495	624	495		
★ゴン太王国★	ふくろう	新領地615,500	615	500		
★ゴン太王国★	ふくろう	新領地614,499	614	499		
★ゴン太王国★	ふくろう	新領地581,450	581	450		
★ゴン太王国★	ふくろう	新領地581,451	581	451		
★ゴン太王国★	のほほん	まったり城塞	269	574	455	1
★ゴン太王国★	のほほん	お菓子箱１	268	571	303	
★ゴン太王国★	のほほん	お菓子箱２	267	573	264	
★ゴン太王国★	のほほん	お菓子箱３	689	555	14	
★ゴン太王国★	のほほん	新規村750,536	750	536	2	
★ゴン太王国★	のほほん	新領地266,573	266	573		
★ゴン太王国★	のほほん	新領地264,573	264	573		
★ゴン太王国★	のほほん	新領地263,571	263	571		
★ゴン太王国★	のほほん	新領地678,502	678	502		
★ゴン太王国★	のほほん	新領地269,575	269	575		
★ゴン太王国★	のほほん	新領地268,575	268	575		
★ゴン太王国★	のほほん	新領地687,554	687	554		
★ゴン太王国★	のほほん	新領地688,554	688	554		
★ゴン太王国★	のほほん	新領地269,576	269	576		
★ゴン太王国★	のほほん	新領地270,575	270	575		
★ゴン太王国★	のほほん	新領地271,575	271	575		
★ゴン太王国★	のほほん	新領地268,576	268	576		
★ゴン太王国★	のほほん	新領地267,575	267	575		
★ゴン太王国★	のほほん	新領地271,574	271	574		
★ゴン太王国★	のほほん	新領地271,573	271	573		
★ゴン太王国★	のほほん	新領地267,574	267	574		
★ゴン太王国★	のほほん	新領地266,574	266	574		
★ゴン太王国★	のほほん	新領地271,572	271	572		
★ゴン太王国★	のほほん	新領地271,571	271	571		
★ゴン太王国★	のほほん	新領地271,570	271	570		
★ゴン太王国★	のほほん	新領地270,570	270	570		
★ゴン太王国★	のほほん	新領地265,573	265	573		
★ゴン太王国★	のほほん	新領地268,570	268	570		
★ゴン太王国★	のほほん	新領地269,570	269	570		
★ゴン太王国★	のほほん	新領地265,572	265	572		
★ゴン太王国★	のほほん	新領地267,570	267	570		
★ゴン太王国★	のほほん	新領地265,571	265	571		
★ゴン太王国★	のほほん	新領地265,570	265	570		
★ゴン太王国★	のほほん	新領地266,570	266	570		
★ゴン太王国★	出戻太郎	出戻城	364	508	1187	1
★ゴン太王国★	出戻太郎	新規村73,709	73	709	353	
★ゴン太王国★	出戻太郎	新規村516,465	516	465	2	
★ゴン太王国★	出戻太郎	新領地352,489	352	489		
★ゴン太王国★	出戻太郎	新領地85,707	85	707		
★ゴン太王国★	出戻太郎	新領地83,706	83	706		
★ゴン太王国★	出戻太郎	新領地84,708	84	708		
★ゴン太王国★	出戻太郎	新領地85,708	85	708		
★ゴン太王国★	出戻太郎	新領地85,706	85	706		
★ゴン太王国★	出戻太郎	新領地668,491	668	491		
★ゴン太王国★	出戻太郎	新領地680,503	680	503		
★ゴン太王国★	出戻太郎	新領地681,504	681	504		
★ゴン太王国★	出戻太郎	新領地637,460	637	460		
★ゴン太王国★	出戻太郎	新領地354,496	354	496		
★ゴン太王国★	出戻太郎	新領地80,710	80	710		
★ゴン太王国★	出戻太郎	新領地65,707	65	707		
★ゴン太王国★	出戻太郎	新領地83,708	83	708		
★ゴン太王国★	出戻太郎	新領地70,708	70	708		
★ゴン太王国★	出戻太郎	新領地69,708	69	708		
★ゴン太王国★	出戻太郎	新領地67,708	67	708		
★ゴン太王国★	出戻太郎	新領地64,718	64	718		
★ゴン太王国★	出戻太郎	新領地59,720	59	720		
★ゴン太王国★	出戻太郎	新領地55,723	55	723		
★ゴン太王国★	出戻太郎	新領地53,725	53	725		
★ゴン太王国★	出戻太郎	新領地544,463	544	463		
★ゴン太王国★	出戻太郎	新領地543,467	543	467		
★ゴン太王国★	出戻太郎	新領地542,466	542	466		
★ゴン太王国★	出戻太郎	新領地539,466	539	466		
★ゴン太王国★	出戻太郎	新領地535,465	535	465		
★ゴン太王国★	出戻太郎	新領地540,466	540	466		
★ゴン太王国★	出戻太郎	新領地530,470	530	470		
★ゴン太王国★	出戻太郎	新領地526,473	526	473		
★ゴン太王国★	出戻太郎	新領地527,475	527	475		
★ゴン太王国★	出戻太郎	新領地519,466	519	466		
★ゴン太王国★	出戻太郎	新領地518,466	518	466		
★ゴン太王国★	出戻太郎	新領地517,465	517	465		
★ゴン太王国★	出戻太郎	新領地520,467	520	467		
★ゴン太王国★	出戻太郎	新領地527,472	527	472		
★ゴン太王国★	出戻太郎	新領地516,464	516	464		
★ゴン太王国★	出戻太郎	新領地516,463	516	463		
★ゴン太王国★	出戻太郎	新領地515,465	515	465		
★ゴン太王国★	出戻太郎	新領地515,462	515	462		
★ゴン太王国★	出戻太郎	新領地514,461	514	461		
★ゴン太王国★	出戻太郎	新領地521,467	521	467		
★ゴン太王国★	出戻太郎	新領地515,463	515	463		
★ゴン太王国★	出戻太郎	新領地514,460	514	460		
★ゴン太王国★	出戻太郎	新領地514,466	514	466		
★ゴン太王国★	出戻太郎	新領地514,467	514	467		
★ゴン太王国★	出戻太郎	新領地513,468	513	468		
★ゴン太王国★	ここやろー	たんこぶ城	453	500	443	1
★ゴン太王国★	ここやろー	もどりっち。	457	506	123	
★ゴン太王国★	ここやろー	いすこ。	460	507	103	
★ゴン太王国★	ここやろー	べんぜま。	773	689	92	
★ゴン太王国★	ここやろー	新規砦776,674	776	674	16	
★ゴン太王国★	ここやろー	新領地453,501	453	501		
★ゴン太王国★	ここやろー	新領地455,504	455	504		
★ゴン太王国★	ここやろー	新領地591,418	591	418		
★ゴン太王国★	ここやろー	新領地592,420	592	420		
★ゴン太王国★	ここやろー	新領地591,420	591	420		
★ゴン太王国★	ここやろー	新領地702,570	702	570		
★ゴン太王国★	ここやろー	新領地703,572	703	572		
★ゴン太王国★	ここやろー	新領地704,572	704	572		
★ゴン太王国★	ここやろー	新領地704,570	704	570		
★ゴン太王国★	ここやろー	新領地703,570	703	570		
★ゴン太王国★	ここやろー	新領地702,571	702	571		
★ゴン太王国★	ここやろー	新領地452,499	452	499		
★ゴン太王国★	ここやろー	新領地773,685	773	685		
★ゴン太王国★	ここやろー	新領地776,675	776	675		
★ゴン太王国★	風力公団	おやつ	379	541	605	1
★ゴン太王国★	風力公団	ごはん	694	486	299	
★ゴン太王国★	風力公団	やすむ	711	512	248	
★ゴン太王国★	風力公団	ねる	700	490	174	
★ゴン太王国★	風力公団	おきる	720	480	134	
★ゴン太王国★	風力公団	新領地376,538	376	538		
★ゴン太王国★	風力公団	新領地659,481	659	481		
★ゴン太王国★	風力公団	新領地601,432	601	432		
★ゴン太王国★	風力公団	新領地660,480	660	480		
★ゴン太王国★	風力公団	新領地660,482	660	482		
★ゴン太王国★	風力公団	新領地683,508	683	508		
★ゴン太王国★	風力公団	新領地700,485	700	485		
★ゴン太王国★	風力公団	新領地701,486	701	486		
★ゴン太王国★	風力公団	新領地696,483	696	483		
★ゴン太王国★	風力公団	新領地702,486	702	486		
★ゴン太王国★	風力公団	新領地700,486	700	486		
★ゴン太王国★	風力公団	譲渡用足場★9鉄a	717	493		
★ゴン太王国★	風力公団	新領地726,501	726	501		
★ゴン太王国★	風力公団	新領地727,501	727	501		
★ゴン太王国★	風力公団	新領地725,502	725	502		
★ゴン太王国★	風力公団	新領地726,503	726	503		
★ゴン太王国★	風力公団	新領地725,503	725	503		
★ゴン太王国★	風力公団	新領地727,503	727	503		
★ゴン太王国★	風力公団	新領地725,501	725	501		
★ゴン太王国★	風力公団	新領地727,502	727	502		
★ゴン太王国★	風力公団	新領地708,495	708	495		
★ゴン太王国★	風力公団	新領地718,479	718	479		
★ゴン太王国★	風力公団	新領地715,482	715	482		
★ゴン太王国★	風力公団	新領地711,506	711	506		
★ゴン太王国★	風力公団	新領地710,505	710	505		
★ゴン太王国★	風力公団	新領地709,481	709	481		
★ゴン太王国★	風力公団	新領地714,476	714	476		
★ゴン太王国★	風力公団	新領地711,476	711	476		
★ゴン太王国★	風力公団	新領地710,507	710	507		
★ゴン太王国★	風力公団	新領地692,488	692	488		
★ゴン太王国★	風力公団	新領地710,471	710	471		
★ゴン太王国★	風力公団	新領地689,488	689	488		
★ゴン太王国★	風力公団	新領地714,466	714	466		
★ゴン太王国★	風力公団	新領地711,465	711	465		
★ゴン太王国★	風力公団	新領地710,463	710	463		
★ゴン太王国★	風力公団	譲渡用★９鉄糧	713	472		
★ゴン太王国★	風力公団	新領地711,462	711	462		
★ゴン太王国★	風力公団	新領地711,461	711	461		
★ゴン太王国★	風力公団	新領地713,460	713	460		
★ゴン太王国★	風力公団	新領地711,458	711	458		
★ゴン太王国★	風力公団	新領地712,463	712	463		
★ゴン太王国★	風力公団	新領地711,454	711	454		
★ゴン太王国★	風力公団	新領地712,453	712	453		
★ゴン太王国★	プラズマ	城658,65	658	65	334	1
★ゴン太王国★	プラズマ	新規村706,85	706	85	125	
★ゴン太王国★	プラズマ	新規村702,82	702	82	87	
★ゴン太王国★	プラズマ	新規村748,85	748	85	3	
★ゴン太王国★	プラズマ	新規村709,86	709	86	2	
★ゴン太王国★	プラズマ	新領地655,65	655	65		
★ゴン太王国★	プラズマ	新領地655,63	655	63		
★ゴン太王国★	プラズマ	新領地705,85	705	85		
★ゴン太王国★	プラズマ	新領地704,84	704	84		
★ゴン太王国★	プラズマ	新領地706,83	706	83		
★ゴン太王国★	プラズマ	新領地704,85	704	85		
★ゴン太王国★	プラズマ	新領地704,83	704	83		
★ゴン太王国★	プラズマ	新領地706,84	706	84		
★ゴン太王国★	プラズマ	新領地748,45	748	45		
★ゴン太王国★	プラズマ	新領地746,84	746	84		
★ゴン太王国★	プラズマ	新領地744,83	744	83		
★ゴン太王国★	プラズマ	新領地744,85	744	85		
★ゴン太王国★	プラズマ	新領地745,83	745	83		
★ゴン太王国★	プラズマ	新領地746,83	746	83		
★ゴン太王国★	プラズマ	新領地745,575	745	575		
★ゴン太王国★	プラズマ	新領地745,577	745	577		
★ゴン太王国★	プラズマ	新領地746,577	746	577		
★ゴン太王国★	プラズマ	新領地746,575	746	575		
★ゴン太王国★	プラズマ	新領地746,576	746	576		
★ゴン太王国★	プラズマ	新領地717,602	717	602		
★ゴン太王国★	プラズマ	新領地753,618	753	618		
★ゴン太王国★	プラズマ	新領地751,619	751	619		
★ゴン太王国★	プラズマ	新領地751,620	751	620		
★ゴン太王国★	プラズマ	新領地753,619	753	619		
★ゴン太王国★	プラズマ	新領地753,620	753	620		
★ゴン太王国★	プラズマ	新領地752,620	752	620		
★ゴン太王国★	プラズマ	新領地744,575	744	575		
★ゴン太王国★	プラズマ	新領地743,657	743	657		
★ゴン太王国★	プラズマ	新領地744,656	744	656		
★ゴン太王国★	プラズマ	新領地745,658	745	658		
★ゴン太王国★	プラズマ	新領地743,658	743	658		
★ゴン太王国★	プラズマ	新領地745,657	745	657		
★ゴン太王国★	プラズマ	新領地745,656	745	656		
★ゴン太王国★	プラズマ	新領地752,618	752	618		
★ゴン太王国★	プラズマ	新領地744,658	744	658		
★ゴン太王国★	プラズマ	新領地706,86	706	86		
★ゴン太王国★	プラズマ	新領地703,83	703	83		
★ゴン太王国★	プラズマ	新領地711,81	711	81		
★ゴン太王国★	プラズマ	新領地712,78	712	78		
★ゴン太王国★	プラズマ	新領地708,86	708	86		
★ゴン太王国★	プラズマ	新領地652,67	652	67		
★ゴン太王国★	プラズマ	新領地652,66	652	66		
★ゴン太王国★	プラズマ	新領地709,87	709	87		
★ゴン太王国★	プラズマ	新領地708,87	708	87		
★ゴン太王国★	プラズマ	新領地710,85	710	85		
★ゴン太王国★	プラズマ	新領地710,87	710	87		
★ゴン太王国★	プラズマ	新領地708,85	708	85		
★ゴン太王国★	プラズマ	新領地710,86	710	86		
★ゴン太王国★	プラズマ	新領地702,81	702	81		
★ゴン太王国★	プラズマ	新領地711,82	711	82		
★ゴン太王国★	プラズマ	新領地711,77	711	77		
★ゴン太王国★	プラズマ	新領地714,78	714	78		
★ゴン太王国★	プラズマ	新領地707,83	707	83		
★ゴン太王国★	プラズマ	新領地709,84	709	84		
★ゴン太王国★	プラズマ	新領地708,83	708	83		
★ゴン太王国★	プラズマ	新領地707,85	707	85		
★ゴン太王国★	プラズマ	新領地709,83	709	83		
★ゴン太王国★	プラズマ	新領地653,67	653	67		
★ゴン太王国★	プラズマ	新領地714,80	714	80		
★ゴン太王国★	プラズマ	新領地714,79	714	79		
★ゴン太王国★	プラズマ	新領地659,64	659	64		
★ゴン太王国★	プラズマ	新領地659,65	659	65		
★ゴン太王国★	プラズマ	新領地659,66	659	66		
★ゴン太王国★	プラズマ	新領地657,64	657	64		
★ゴン太王国★	プラズマ	新領地658,64	658	64		
★ゴン太王国★	プラズマ	新領地747,83	747	83		
★ゴン太王国★	プラズマ	新領地658,66	658	66		
★ゴン太王国★	プラズマ	新領地657,65	657	65		
★ゴン太王国★	プラズマ	新領地657,66	657	66		
★ゴン太王国★	プラズマ	新領地747,85	747	85		
★ゴン太王国★	プラズマ	新領地709,85	709	85		
★ゴン太王国★	プラズマ	新領地746,85	746	85		
★ゴン太王国★	プラズマ	新領地654,68	654	68		
★ゴン太王国★	プラズマ	新領地655,66	655	66		
★ゴン太王国★	プラズマ	新領地655,64	655	64		
★ゴン太王国★	プラズマ	新領地655,68	655	68		
★ゴン太王国★	プラズマ	新領地656,68	656	68		
★ゴン太王国★	ユッチ	ゆち城	62	666	594	1
★ゴン太王国★	ユッチ	新規村57,742	57	742	567	
★ゴン太王国★	ユッチ	新規村603,416	603	416	122	
★ゴン太王国★	ユッチ	新領地82,693	82	693		
★ゴン太王国★	ユッチ	新領地104,763	104	763		
★ゴン太王国★	ユッチ	新領地106,765	106	765		
★ゴン太王国★	ユッチ	新領地130,746	130	746		
★ゴン太王国★	ユッチ	新領地150,762	150	762		
★ゴン太王国★	ユッチ	新領地153,766	153	766		
★ゴン太王国★	ユッチ	新領地127,752	127	752		
★ゴン太王国★	ユッチ	新領地708,611	708	611		
★ゴン太王国★	ユッチ	新領地707,611	707	611		
★ゴン太王国★	ユッチ	新領地707,612	707	612		
★ゴン太王国★	ユッチ	新領地707,613	707	613		
★ゴン太王国★	ユッチ	新領地708,613	708	613		
★ゴン太王国★	ユッチ	新領地709,613	709	613		
★ゴン太王国★	ユッチ	新領地709,612	709	612		
★ゴン太王国★	ユッチ	新領地75,740	75	740		
★ゴン太王国★	ユッチ	新領地58,740	58	740		
★ゴン太王国★	ユッチ	新領地54,738	54	738		
★ゴン太王国★	ユッチ	新領地50,734	50	734		
★ゴン太王国★	ユッチ	新領地53,733	53	733		
★ゴン太王国★	ユッチ	新領地51,731	51	731		
★ゴン太王国★	ユッチ	新領地50,724	50	724		
★ゴン太王国★	ユッチ	新領地50,723	50	723		
★ゴン太王国★	ユッチ	新領地51,724	51	724		
★ゴン太王国★	ユッチ	新領地50,722	50	722		
★ゴン太王国★	ユッチ	新領地51,722	51	722		
★ゴン太王国★	ユッチ	新領地584,437	584	437		
★ゴン太王国★	ユッチ	新領地52,722	52	722		
★ゴン太王国★	ユッチ	新領地52,724	52	724		
★ゴン太王国★	ユッチ	新領地52,723	52	723		
★ゴン太王国★	ユッチ	新領地584,427	584	427		
★ゴン太王国★	ユッチ	新領地592,433	592	433		
★ゴン太王国★	ユッチ	新領地604,416	604	416		
★ゴン太王国★	ユッチ	新領地605,415	605	415		
★ゴン太王国★	ユッチ	新領地603,417	603	417		
★ゴン太王国★	ユッチ	新領地584,416	584	416		
★ゴン太王国★	ユッチ	新領地585,416	585	416		
★ゴン太王国★	ユッチ	新領地608,373	608	373		
★ゴン太王国★	ユッチ	新領地587,386	587	386		
★ゴン太王国★	ユッチ	新領地612,371	612	371		
★ゴン太王国★	ユッチ	新領地619,371	619	371		
★ゴン太王国★	ユッチ	新領地612,372	612	372		
★ゴン太王国★	ユッチ	新領地615,383	615	383		
★ゴン太王国★	ユッチ	新領地620,364	620	364		
★ゴン太王国★	ユッチ	新領地622,364	622	364		
★ゴン太王国★	ユッチ	新領地623,363	623	363		
★ゴン太王国★	ユッチ	新領地624,363	624	363		
★ゴン太王国★	ユッチ	新領地625,362	625	362		
★ゴン太王国★	ユッチ	新領地614,382	614	382		
★ゴン太王国★	ユッチ	新領地626,362	626	362		
★ゴン太王国★	ユッチ	新領地627,361	627	361		
★ゴン太王国★	ユッチ	新領地628,360	628	360		
★ゴン太王国★	ユッチ	新領地629,360	629	360		
★ゴン太王国★	ユッチ	新領地630,359	630	359		
★ゴン太王国★	ユッチ	新領地631,358	631	358		
★ゴン太王国★	ユッチ	新領地630,357	630	357		
★ゴン太王国★	ユッチ	新領地631,356	631	356		
★ゴン太王国★	ユッチ	新領地632,355	632	355		
★ゴン太王国★	ユッチ	新領地615,382	615	382		
★ゴン太王国★	ユッチ	新領地621,364	621	364		
★ゴン太王国★	白狼	出陣	383	500	932	1
★ゴン太王国★	白狼	新規村691,444	691	444	146	
★ゴン太王国★	白狼	新規村649,447	649	447	2	
★ゴン太王国★	白狼	新規村655,465	655	465	2	
★ゴン太王国★	白狼	新領地385,498	385	498		
★ゴン太王国★	白狼	新領地386,498	386	498		
★ゴン太王国★	白狼	新領地381,501	381	501		
★ゴン太王国★	白狼	新領地379,501	379	501		
★ゴン太王国★	白狼	新領地578,400	578	400		
★ゴン太王国★	白狼	新領地384,501	384	501		
★ゴン太王国★	白狼	新領地385,502	385	502		
★ゴン太王国★	白狼	新領地378,501	378	501		
★ゴン太王国★	白狼	新領地726,86	726	86		
★ゴン太王国★	白狼	新領地386,501	386	501		
★ゴン太王国★	白狼	新領地387,502	387	502		
★ゴン太王国★	白狼	新領地663,443	663	443		
★ゴン太王国★	白狼	新領地679,456	679	456		
★ゴン太王国★	白狼	新領地679,457	679	457		
★ゴン太王国★	白狼	新領地681,455	681	455		
★ゴン太王国★	白狼	新領地684,454	684	454		
★ゴン太王国★	白狼	新領地680,454	680	454		
★ゴン太王国★	白狼	新領地681,453	681	453		
★ゴン太王国★	白狼	新領地681,450	681	450		
★ゴン太王国★	白狼	新領地688,455	688	455		
★ゴン太王国★	白狼	新領地685,454	685	454		
★ゴン太王国★	白狼	新領地670,445	670	445		
★ゴン太王国★	白狼	新領地680,444	680	444		
★ゴン太王国★	白狼	新領地684,438	684	438		
★ゴン太王国★	白狼	新領地670,446	670	446		
★ゴン太王国★	白狼	新領地674,437	674	437		
★ゴン太王国★	白狼	新領地691,445	691	445		
★ゴン太王国★	白狼	新領地673,438	673	438		
★ゴン太王国★	白狼	新領地656,440	656	440		
★ゴン太王国★	白狼	新領地649,448	649	448		
★ゴン太王国★	白狼	新領地649,446	649	446		
★ゴン太王国★	白狼	新領地650,445	650	445		
★ゴン太王国★	白狼	新領地649,444	649	444		
★ゴン太王国★	白狼	新領地653,463	653	463		
★ゴン太王国★	白狼	新領地649,449	649	449		
★ゴン太王国★	白狼	新領地654,464	654	464		
★ゴン太王国★	白狼	新領地695,448	695	448		
★ゴン太王国★	白狼	新領地656,441	656	441		
★ゴン太王国★	白狼	新領地696,449	696	449		
★ゴン太王国★	白狼	新領地654,466	654	466		
★ゴン太王国★	白狼	新領地655,467	655	467		
★ゴン太王国★	瑛瑠	eil	592	315	409	1
★ゴン太王国★	瑛瑠	新規村750,647	750	647	443	
★ゴン太王国★	瑛瑠	新規村597,334	597	334	303	
★ゴン太王国★	瑛瑠	新規村599,331	599	331	17	
★ゴン太王国★	瑛瑠	新領地593,315	593	315		
★ゴン太王国★	瑛瑠	新領地579,402	579	402		
★ゴン太王国★	瑛瑠	新領地608,433	608	433		
★ゴン太王国★	瑛瑠	新領地742,608	742	608		
★ゴン太王国★	瑛瑠	新領地767,680	767	680		
★ゴン太王国★	瑛瑠	新領地599,330	599	330		
★ゴン太王国★	瑛瑠	新領地748,644	748	644		
★ゴン太王国★	瑛瑠	新領地748,643	748	643		
★ゴン太王国★	瑛瑠	新領地747,636	747	636		
★ゴン太王国★	瑛瑠	新領地759,656	759	656		
★ゴン太王国★	瑛瑠	新領地744,638	744	638		
★ゴン太王国★	瑛瑠	新領地775,660	775	660		
★ゴン太王国★	瑛瑠	新領地779,663	779	663		
★ゴン太王国★	瑛瑠	新領地595,334	595	334		
★ゴン太王国★	瑛瑠	新領地752,641	752	641		
★ゴン太王国★	瑛瑠	新領地594,339	594	339		
★ゴン太王国★	瑛瑠	新領地600,333	600	333		
★ゴン太王国★	瑛瑠	新領地602,333	602	333		
★ゴン太王国★	瑛瑠	新領地606,333	606	333		
★ゴン太王国★	瑛瑠	新領地607,332	607	332		
★ゴン太王国★	瑛瑠	新領地768,665	768	665		
★ゴン太王国★	瑛瑠	新領地767,665	767	665		
★ゴン太王国★	瑛瑠	新領地766,669	766	669		
★ゴン太王国★	瑛瑠	新領地735,650	735	650		
★ゴン太王国★	瑛瑠	新領地591,315	591	315		
★ゴン太王国★	瑛瑠	新領地591,314	591	314		
★ゴン太王国★	瑛瑠	新領地591,316	591	316		
★ゴン太王国★	瑛瑠	新領地592,314	592	314		
★ゴン太王国★	瑛瑠	新領地592,316	592	316		
★ゴン太王国★	瑛瑠	新領地593,314	593	314		
★ゴン太王国★	瑛瑠	新領地593,316	593	316		
★ゴン太王国★	瑛瑠	新領地609,327	609	327		
★ゴン太王国★	瑛瑠	新領地610,328	610	328		
★ゴン太王国★	瑛瑠	新領地611,328	611	328		
★ゴン太王国★	瑛瑠	新領地612,327	612	327		
★ゴン太王国★	瑛瑠	新領地613,326	613	326		
★ゴン太王国★	瑛瑠	新領地613,325	613	325		
★ゴン太王国★	瑛瑠	新領地613,324	613	324		
★ゴン太王国★	瑛瑠	新領地614,323	614	323		
★ゴン太王国★	瑛瑠	新領地615,322	615	322		
★ゴン太王国★	瑛瑠	新領地616,322	616	322		
★ゴン太王国★	瑛瑠	新領地617,321	617	321		
★ゴン太王国★	瑛瑠	新領地618,322	618	322		
★ゴン太王国★	瑛瑠	新領地609,328	609	328		
★ゴン太王国★	瑛瑠	新領地608,328	608	328		
